rsi_timeperiod,rsi_lower,rsi_width,roc_timeperiod,roc_lower,roc_width,rebalance_freq,rsi,roc,freq,value
95,10,10,62,0.11,0.05,15,"(95, 10, 10)","(62, 0.11, 0.05)",15,-0.089270987
95,10,10,62,0.11,0.35,5,"(95, 10, 10)","(62, 0.11, 0.35)",5,0.035358404
95,10,10,62,0.11,0.35,15,"(95, 10, 10)","(62, 0.11, 0.35)",15,-0.089270987
95,10,10,62,0.11,0.65,5,"(95, 10, 10)","(62, 0.11, 0.65)",5,0.052813473
95,10,10,62,0.11,0.65,15,"(95, 10, 10)","(62, 0.11, 0.65)",15,-0.089270987
95,10,10,62,0.11,0.95,5,"(95, 10, 10)","(62, 0.11, 0.95)",5,0.052813473
95,10,10,62,0.11,0.95,15,"(95, 10, 10)","(62, 0.11, 0.95)",15,-0.089270987
95,10,10,62,0.21,0.05,5,"(95, 10, 10)","(62, 0.21, 0.05)",5,-0.501512277
95,10,10,62,0.21,0.05,15,"(95, 10, 10)","(62, 0.21, 0.05)",15,0.389841387
95,10,10,62,0.21,0.35,5,"(95, 10, 10)","(62, 0.21, 0.35)",5,-0.814024805
95,10,10,62,0.21,0.35,15,"(95, 10, 10)","(62, 0.21, 0.35)",15,0.316671992
95,10,10,62,0.21,0.65,5,"(95, 10, 10)","(62, 0.21, 0.65)",5,-0.814024805
95,10,10,62,0.21,0.65,15,"(95, 10, 10)","(62, 0.21, 0.65)",15,0.316671992
95,10,10,62,0.21,0.95,5,"(95, 10, 10)","(62, 0.21, 0.95)",5,-0.814024805
95,10,10,62,0.21,0.95,15,"(95, 10, 10)","(62, 0.21, 0.95)",15,0.316671992
95,10,20,2,0.01,0.05,5,"(95, 10, 20)","(2, 0.01, 0.05)",5,-0.19995531
95,10,20,2,0.01,0.05,15,"(95, 10, 20)","(2, 0.01, 0.05)",15,-0.573752195
95,10,20,2,0.01,0.35,5,"(95, 10, 20)","(2, 0.01, 0.35)",5,0.22973401
95,10,20,2,0.01,0.35,15,"(95, 10, 20)","(2, 0.01, 0.35)",15,-0.063779832
95,10,20,2,0.01,0.65,5,"(95, 10, 20)","(2, 0.01, 0.65)",5,0.22973401
95,10,20,2,0.01,0.65,15,"(95, 10, 20)","(2, 0.01, 0.65)",15,-0.063779832
95,10,20,2,0.01,0.95,5,"(95, 10, 20)","(2, 0.01, 0.95)",5,0.22973401
95,10,20,2,0.01,0.95,15,"(95, 10, 20)","(2, 0.01, 0.95)",15,-0.063779832
95,10,20,2,0.11,0.05,5,"(95, 10, 20)","(2, 0.11, 0.05)",5,-0.01256424
95,10,20,2,0.11,0.05,15,"(95, 10, 20)","(2, 0.11, 0.05)",15,
95,10,20,2,0.11,0.35,5,"(95, 10, 20)","(2, 0.11, 0.35)",5,-0.01256424
95,10,20,2,0.11,0.35,15,"(95, 10, 20)","(2, 0.11, 0.35)",15,
95,10,20,2,0.11,0.65,5,"(95, 10, 20)","(2, 0.11, 0.65)",5,-0.01256424
95,10,20,2,0.11,0.65,15,"(95, 10, 20)","(2, 0.11, 0.65)",15,
95,10,20,2,0.11,0.95,5,"(95, 10, 20)","(2, 0.11, 0.95)",5,-0.01256424
95,10,20,2,0.11,0.95,15,"(95, 10, 20)","(2, 0.11, 0.95)",15,
95,10,20,2,0.21,0.05,5,"(95, 10, 20)","(2, 0.21, 0.05)",5,-0.066095252
95,10,20,2,0.21,0.05,15,"(95, 10, 20)","(2, 0.21, 0.05)",15,-0.288175461
95,10,20,2,0.21,0.35,5,"(95, 10, 20)","(2, 0.21, 0.35)",5,-0.021289529
95,10,20,2,0.21,0.35,15,"(95, 10, 20)","(2, 0.21, 0.35)",15,-0.26355688
95,10,20,2,0.21,0.65,5,"(95, 10, 20)","(2, 0.21, 0.65)",5,0.038074014
95,10,20,2,0.21,0.65,15,"(95, 10, 20)","(2, 0.21, 0.65)",15,-0.26355688
95,10,20,2,0.21,0.95,5,"(95, 10, 20)","(2, 0.21, 0.95)",5,0.038074014
95,10,20,2,0.21,0.95,15,"(95, 10, 20)","(2, 0.21, 0.95)",15,-0.26355688
95,10,20,22,0.01,0.05,5,"(95, 10, 20)","(22, 0.01, 0.05)",5,-0.073058769
95,10,20,22,0.01,0.05,15,"(95, 10, 20)","(22, 0.01, 0.05)",15,-0.258970435
95,10,20,22,0.01,0.35,5,"(95, 10, 20)","(22, 0.01, 0.35)",5,-0.176887187
95,10,20,22,0.01,0.35,15,"(95, 10, 20)","(22, 0.01, 0.35)",15,-0.080092373
95,10,20,22,0.01,0.65,5,"(95, 10, 20)","(22, 0.01, 0.65)",5,-0.041794003
95,10,20,22,0.01,0.65,15,"(95, 10, 20)","(22, 0.01, 0.65)",15,-0.080092373
95,10,20,22,0.01,0.95,5,"(95, 10, 20)","(22, 0.01, 0.95)",5,-0.041794003
95,10,20,22,0.01,0.95,15,"(95, 10, 20)","(22, 0.01, 0.95)",15,-0.080092373
95,10,20,22,0.11,0.05,5,"(95, 10, 20)","(22, 0.11, 0.05)",5,-0.559385659
95,10,20,22,0.11,0.05,15,"(95, 10, 20)","(22, 0.11, 0.05)",15,-0.32374462
95,10,20,22,0.11,0.35,5,"(95, 10, 20)","(22, 0.11, 0.35)",5,-0.019619547
95,10,20,22,0.11,0.35,15,"(95, 10, 20)","(22, 0.11, 0.35)",15,-0.29617986
95,10,20,22,0.11,0.65,5,"(95, 10, 20)","(22, 0.11, 0.65)",5,-0.019619547
95,10,20,22,0.11,0.65,15,"(95, 10, 20)","(22, 0.11, 0.65)",15,-0.29617986
95,10,20,22,0.11,0.95,5,"(95, 10, 20)","(22, 0.11, 0.95)",5,-0.019619547
95,10,20,22,0.11,0.95,15,"(95, 10, 20)","(22, 0.11, 0.95)",15,-0.29617986
95,10,20,22,0.21,0.05,5,"(95, 10, 20)","(22, 0.21, 0.05)",5,0.553647449
95,10,20,22,0.21,0.05,15,"(95, 10, 20)","(22, 0.21, 0.05)",15,0.332214179
95,10,20,22,0.21,0.35,5,"(95, 10, 20)","(22, 0.21, 0.35)",5,0.276853104
95,10,20,22,0.21,0.35,15,"(95, 10, 20)","(22, 0.21, 0.35)",15,0.198545917
95,10,20,22,0.21,0.65,5,"(95, 10, 20)","(22, 0.21, 0.65)",5,0.284729337
95,10,20,22,0.21,0.65,15,"(95, 10, 20)","(22, 0.21, 0.65)",15,0.220786737
95,10,20,22,0.21,0.95,5,"(95, 10, 20)","(22, 0.21, 0.95)",5,0.284729337
95,10,20,22,0.21,0.95,15,"(95, 10, 20)","(22, 0.21, 0.95)",15,0.220786737
95,10,20,42,0.01,0.05,5,"(95, 10, 20)","(42, 0.01, 0.05)",5,-0.22198061
95,10,20,42,0.01,0.05,15,"(95, 10, 20)","(42, 0.01, 0.05)",15,-0.038170606
95,10,20,42,0.01,0.35,5,"(95, 10, 20)","(42, 0.01, 0.35)",5,-0.02505735
95,10,20,42,0.01,0.35,15,"(95, 10, 20)","(42, 0.01, 0.35)",15,0.200625393
95,10,20,42,0.01,0.65,5,"(95, 10, 20)","(42, 0.01, 0.65)",5,-0.051792825
95,10,20,42,0.01,0.65,15,"(95, 10, 20)","(42, 0.01, 0.65)",15,0.200625393
95,10,20,42,0.01,0.95,5,"(95, 10, 20)","(42, 0.01, 0.95)",5,-0.059332483
95,10,20,42,0.01,0.95,15,"(95, 10, 20)","(42, 0.01, 0.95)",15,0.200625393
95,10,20,42,0.11,0.05,5,"(95, 10, 20)","(42, 0.11, 0.05)",5,-0.219178815
95,10,20,42,0.11,0.05,15,"(95, 10, 20)","(42, 0.11, 0.05)",15,-0.001946982
95,10,20,42,0.11,0.35,5,"(95, 10, 20)","(42, 0.11, 0.35)",5,0.059241977
95,10,20,42,0.11,0.35,15,"(95, 10, 20)","(42, 0.11, 0.35)",15,0.159839774
95,10,20,42,0.11,0.65,5,"(95, 10, 20)","(42, 0.11, 0.65)",5,0.059241977
95,10,20,42,0.11,0.65,15,"(95, 10, 20)","(42, 0.11, 0.65)",15,0.159839774
95,10,20,42,0.11,0.95,5,"(95, 10, 20)","(42, 0.11, 0.95)",5,0.053576395
95,10,20,42,0.11,0.95,15,"(95, 10, 20)","(42, 0.11, 0.95)",15,0.159839774
95,10,20,42,0.21,0.05,5,"(95, 10, 20)","(42, 0.21, 0.05)",5,-0.496282336
95,10,20,42,0.21,0.05,15,"(95, 10, 20)","(42, 0.21, 0.05)",15,-0.209159183
95,10,20,42,0.21,0.35,5,"(95, 10, 20)","(42, 0.21, 0.35)",5,0.090529082
95,10,20,42,0.21,0.35,15,"(95, 10, 20)","(42, 0.21, 0.35)",15,0.104729273
95,10,20,42,0.21,0.65,5,"(95, 10, 20)","(42, 0.21, 0.65)",5,0.06064469
95,10,20,42,0.21,0.65,15,"(95, 10, 20)","(42, 0.21, 0.65)",15,0.026993591
95,10,20,42,0.21,0.95,5,"(95, 10, 20)","(42, 0.21, 0.95)",5,0.06064469
95,10,20,42,0.21,0.95,15,"(95, 10, 20)","(42, 0.21, 0.95)",15,0.026993591
95,10,20,62,0.01,0.05,5,"(95, 10, 20)","(62, 0.01, 0.05)",5,-0.423266529
95,10,20,62,0.01,0.05,15,"(95, 10, 20)","(62, 0.01, 0.05)",15,-0.271452823
95,10,20,62,0.01,0.35,5,"(95, 10, 20)","(62, 0.01, 0.35)",5,-0.279953607
95,10,20,62,0.01,0.35,15,"(95, 10, 20)","(62, 0.01, 0.35)",15,-0.144588103
95,10,20,62,0.01,0.65,5,"(95, 10, 20)","(62, 0.01, 0.65)",5,-0.285461867
95,10,20,62,0.01,0.65,15,"(95, 10, 20)","(62, 0.01, 0.65)",15,-0.208604708
95,10,20,62,0.01,0.95,5,"(95, 10, 20)","(62, 0.01, 0.95)",5,-0.281502798
95,10,20,62,0.01,0.95,15,"(95, 10, 20)","(62, 0.01, 0.95)",15,-0.208113629
95,10,20,62,0.11,0.05,5,"(95, 10, 20)","(62, 0.11, 0.05)",5,-0.281168949
95,10,20,62,0.11,0.05,15,"(95, 10, 20)","(62, 0.11, 0.05)",15,0.154812297
95,10,20,62,0.11,0.35,5,"(95, 10, 20)","(62, 0.11, 0.35)",5,-0.615392741
95,10,20,62,0.11,0.35,15,"(95, 10, 20)","(62, 0.11, 0.35)",15,-0.134283155
95,10,20,62,0.11,0.65,5,"(95, 10, 20)","(62, 0.11, 0.65)",5,-0.626142682
95,10,20,62,0.11,0.65,15,"(95, 10, 20)","(62, 0.11, 0.65)",15,-0.134283155
95,10,20,62,0.11,0.95,5,"(95, 10, 20)","(62, 0.11, 0.95)",5,-0.614091253
95,10,20,62,0.11,0.95,15,"(95, 10, 20)","(62, 0.11, 0.95)",15,-0.099396421
95,10,20,62,0.21,0.05,5,"(95, 10, 20)","(62, 0.21, 0.05)",5,-0.643118346
95,10,20,62,0.21,0.05,15,"(95, 10, 20)","(62, 0.21, 0.05)",15,0.386822959
95,10,20,62,0.21,0.35,5,"(95, 10, 20)","(62, 0.21, 0.35)",5,-0.952018045
95,10,20,62,0.21,0.35,15,"(95, 10, 20)","(62, 0.21, 0.35)",15,0.3151538
95,10,20,62,0.21,0.65,5,"(95, 10, 20)","(62, 0.21, 0.65)",5,-0.952018045
95,10,20,62,0.21,0.65,15,"(95, 10, 20)","(62, 0.21, 0.65)",15,0.3151538
95,10,20,62,0.21,0.95,5,"(95, 10, 20)","(62, 0.21, 0.95)",5,-0.952018045
95,10,20,62,0.21,0.95,15,"(95, 10, 20)","(62, 0.21, 0.95)",15,0.3151538
95,10,30,2,0.11,0.05,5,"(95, 10, 30)","(2, 0.11, 0.05)",5,-0.19995531
95,10,30,2,0.11,0.35,15,"(95, 10, 30)","(2, 0.11, 0.35)",15,-0.573752195
95,10,30,2,0.11,0.65,5,"(95, 10, 30)","(2, 0.11, 0.65)",5,0.22973401
95,10,30,2,0.11,0.95,15,"(95, 10, 30)","(2, 0.11, 0.95)",15,-0.063779832
95,10,30,2,0.21,0.05,5,"(95, 10, 30)","(2, 0.21, 0.05)",5,0.22973401
95,10,30,2,0.21,0.05,15,"(95, 10, 30)","(2, 0.21, 0.05)",15,-0.063779832
95,10,30,2,0.21,0.35,5,"(95, 10, 30)","(2, 0.21, 0.35)",5,0.22973401
95,10,30,2,0.21,0.35,15,"(95, 10, 30)","(2, 0.21, 0.35)",15,-0.063779832
95,10,30,2,0.21,0.65,5,"(95, 10, 30)","(2, 0.21, 0.65)",5,-0.01256424
95,10,30,2,0.21,0.65,15,"(95, 10, 30)","(2, 0.21, 0.65)",15,
95,10,30,2,0.21,0.95,5,"(95, 10, 30)","(2, 0.21, 0.95)",5,-0.01256424
95,10,30,2,0.21,0.95,15,"(95, 10, 30)","(2, 0.21, 0.95)",15,
95,10,30,22,0.01,0.05,5,"(95, 10, 30)","(22, 0.01, 0.05)",5,-0.01256424
95,10,30,22,0.01,0.05,15,"(95, 10, 30)","(22, 0.01, 0.05)",15,
95,10,30,22,0.01,0.35,5,"(95, 10, 30)","(22, 0.01, 0.35)",5,-0.01256424
95,10,30,22,0.01,0.65,15,"(95, 10, 30)","(22, 0.01, 0.65)",15,
95,10,30,22,0.01,0.95,5,"(95, 10, 30)","(22, 0.01, 0.95)",5,0.071044688
95,10,30,22,0.11,0.05,15,"(95, 10, 30)","(22, 0.11, 0.05)",15,-0.092775786
95,10,30,22,0.11,0.05,5,"(95, 10, 30)","(22, 0.11, 0.05)",5,0.081122898
95,10,30,22,0.11,0.35,15,"(95, 10, 30)","(22, 0.11, 0.35)",15,-0.179180989
95,10,30,22,0.11,0.35,5,"(95, 10, 30)","(22, 0.11, 0.35)",5,0.14043477
95,10,30,22,0.11,0.65,15,"(95, 10, 30)","(22, 0.11, 0.65)",15,-0.179180989
95,10,30,22,0.11,0.65,5,"(95, 10, 30)","(22, 0.11, 0.65)",5,0.14043477
95,10,30,22,0.11,0.95,15,"(95, 10, 30)","(22, 0.11, 0.95)",15,-0.179180989
95,10,30,22,0.11,0.95,5,"(95, 10, 30)","(22, 0.11, 0.95)",5,-0.13716071
95,10,30,22,0.21,0.05,15,"(95, 10, 30)","(22, 0.21, 0.05)",15,-0.383789117
95,10,30,22,0.21,0.05,5,"(95, 10, 30)","(22, 0.21, 0.05)",5,-0.206153373
95,10,30,22,0.21,0.35,15,"(95, 10, 30)","(22, 0.21, 0.35)",15,-0.154007918
95,10,30,22,0.21,0.35,5,"(95, 10, 30)","(22, 0.21, 0.35)",5,-0.07593687
95,10,30,22,0.21,0.65,15,"(95, 10, 30)","(22, 0.21, 0.65)",15,-0.154007918
95,10,30,22,0.21,0.65,5,"(95, 10, 30)","(22, 0.21, 0.65)",5,-0.07593687
95,10,30,22,0.21,0.95,15,"(95, 10, 30)","(22, 0.21, 0.95)",15,-0.154007918
95,10,30,22,0.21,0.95,5,"(95, 10, 30)","(22, 0.21, 0.95)",5,-0.559385659
95,10,30,42,0.11,0.05,15,"(95, 10, 30)","(42, 0.11, 0.05)",15,-0.32374462
95,10,30,42,0.11,0.05,5,"(95, 10, 30)","(42, 0.11, 0.05)",5,-0.019619547
95,10,30,42,0.11,0.35,15,"(95, 10, 30)","(42, 0.11, 0.35)",15,-0.29617986
95,10,30,42,0.11,0.35,5,"(95, 10, 30)","(42, 0.11, 0.35)",5,-0.019619547
95,10,30,42,0.11,0.65,15,"(95, 10, 30)","(42, 0.11, 0.65)",15,-0.29617986
95,10,30,42,0.11,0.65,5,"(95, 10, 30)","(42, 0.11, 0.65)",5,-0.019619547
95,10,30,42,0.11,0.95,15,"(95, 10, 30)","(42, 0.11, 0.95)",15,-0.29617986
95,10,30,42,0.11,0.95,5,"(95, 10, 30)","(42, 0.11, 0.95)",5,0.686266897
95,10,30,42,0.21,0.05,15,"(95, 10, 30)","(42, 0.21, 0.05)",15,0.439617143
95,10,30,42,0.21,0.05,5,"(95, 10, 30)","(42, 0.21, 0.05)",5,0.430446206
95,10,30,42,0.21,0.35,15,"(95, 10, 30)","(42, 0.21, 0.35)",15,0.308368711
95,10,30,42,0.21,0.35,5,"(95, 10, 30)","(42, 0.21, 0.35)",5,0.439413529
95,10,30,42,0.21,0.65,15,"(95, 10, 30)","(42, 0.21, 0.65)",15,0.329720491
95,10,30,42,0.21,0.65,5,"(95, 10, 30)","(42, 0.21, 0.65)",5,0.439413529
95,10,30,42,0.21,0.95,15,"(95, 10, 30)","(42, 0.21, 0.95)",15,0.329720491
95,10,30,42,0.21,0.95,5,"(95, 10, 30)","(42, 0.21, 0.95)",5,-0.54084325
95,10,30,62,0.01,0.05,15,"(95, 10, 30)","(62, 0.01, 0.05)",15,-0.059111743
95,10,30,62,0.01,0.05,5,"(95, 10, 30)","(62, 0.01, 0.05)",5,-0.34420086
95,10,30,62,0.01,0.35,15,"(95, 10, 30)","(62, 0.01, 0.35)",15,0.150035167
95,10,30,62,0.01,0.35,5,"(95, 10, 30)","(62, 0.01, 0.35)",5,-0.371991759
95,10,30,62,0.01,0.65,15,"(95, 10, 30)","(62, 0.01, 0.65)",15,0.150035167
95,10,30,62,0.01,0.65,5,"(95, 10, 30)","(62, 0.01, 0.65)",5,-0.380380676
95,10,30,62,0.01,0.95,15,"(95, 10, 30)","(62, 0.01, 0.95)",15,0.150035167
95,10,30,62,0.01,0.95,5,"(95, 10, 30)","(62, 0.01, 0.95)",5,-0.209560301
95,10,30,62,0.11,0.05,15,"(95, 10, 30)","(62, 0.11, 0.05)",15,-0.001946982
95,10,30,62,0.11,0.05,5,"(95, 10, 30)","(62, 0.11, 0.05)",5,0.005642722
95,10,30,62,0.11,0.35,15,"(95, 10, 30)","(62, 0.11, 0.35)",15,0.159839774
95,10,30,62,0.11,0.35,5,"(95, 10, 30)","(62, 0.11, 0.35)",5,0.005642722
95,10,30,62,0.11,0.65,15,"(95, 10, 30)","(62, 0.11, 0.65)",15,0.159839774
95,10,30,62,0.11,0.65,5,"(95, 10, 30)","(62, 0.11, 0.65)",5,0.002796061
95,10,30,62,0.11,0.95,15,"(95, 10, 30)","(62, 0.11, 0.95)",15,0.159839774
95,10,30,62,0.11,0.95,5,"(95, 10, 30)","(62, 0.11, 0.95)",5,-0.425615283
95,10,30,62,0.21,0.05,15,"(95, 10, 30)","(62, 0.21, 0.05)",15,-0.262233384
95,10,30,62,0.21,0.05,5,"(95, 10, 30)","(62, 0.21, 0.05)",5,0.231978316
95,10,30,62,0.21,0.35,15,"(95, 10, 30)","(62, 0.21, 0.35)",15,0.157731716
95,10,30,62,0.21,0.35,5,"(95, 10, 30)","(62, 0.21, 0.35)",5,0.201852822
95,10,30,62,0.21,0.65,15,"(95, 10, 30)","(62, 0.21, 0.65)",15,0.07914198
95,10,30,62,0.21,0.65,5,"(95, 10, 30)","(62, 0.21, 0.65)",5,0.201852822
95,10,30,62,0.21,0.95,15,"(95, 10, 30)","(62, 0.21, 0.95)",15,0.07914198
95,10,30,62,0.21,0.95,5,"(95, 10, 30)","(62, 0.21, 0.95)",5,-0.773420876
95,40,10,2,0.21,0.05,15,"(95, 40, 10)","(2, 0.21, 0.05)",15,-0.42576453
95,40,10,2,0.21,0.35,5,"(95, 40, 10)","(2, 0.21, 0.35)",5,-0.59514721
95,40,10,2,0.21,0.65,15,"(95, 40, 10)","(2, 0.21, 0.65)",15,-0.20533413
95,40,10,2,0.21,0.95,5,"(95, 40, 10)","(2, 0.21, 0.95)",5,-0.599224979
95,40,10,42,0.21,0.05,15,"(95, 40, 10)","(42, 0.21, 0.05)",15,-0.2646977
95,40,10,42,0.21,0.05,5,"(95, 40, 10)","(42, 0.21, 0.05)",5,-0.596213009
95,40,10,62,0.11,0.05,15,"(95, 40, 10)","(62, 0.11, 0.05)",15,-0.264805603
95,40,20,2,0.21,0.05,5,"(95, 40, 20)","(2, 0.21, 0.05)",5,-0.431192396
95,40,20,2,0.21,0.35,15,"(95, 40, 20)","(2, 0.21, 0.35)",15,0.19929126
95,40,20,2,0.21,0.65,5,"(95, 40, 20)","(2, 0.21, 0.65)",5,-0.708859953
95,40,20,2,0.21,0.95,15,"(95, 40, 20)","(2, 0.21, 0.95)",15,-0.093540224
95,40,30,2,0.21,0.05,5,"(95, 40, 30)","(2, 0.21, 0.05)",5,-0.71747042
95,40,30,2,0.21,0.35,15,"(95, 40, 30)","(2, 0.21, 0.35)",15,-0.093540224
95,40,30,2,0.21,0.65,5,"(95, 40, 30)","(2, 0.21, 0.65)",5,-0.706258137
95,40,30,2,0.21,0.95,15,"(95, 40, 30)","(2, 0.21, 0.95)",15,-0.059514134
95,70,10,2,0.01,0.05,5,"(95, 70, 10)","(2, 0.01, 0.05)",5,
95,70,10,2,0.01,0.05,15,"(95, 70, 10)","(2, 0.01, 0.05)",15,
95,70,10,2,0.01,0.35,5,"(95, 70, 10)","(2, 0.01, 0.35)",5,
95,70,10,2,0.01,0.35,15,"(95, 70, 10)","(2, 0.01, 0.35)",15,
95,70,10,2,0.01,0.65,5,"(95, 70, 10)","(2, 0.01, 0.65)",5,
95,70,10,2,0.01,0.65,15,"(95, 70, 10)","(2, 0.01, 0.65)",15,
95,70,10,2,0.01,0.95,5,"(95, 70, 10)","(2, 0.01, 0.95)",5,
95,70,10,2,0.01,0.95,15,"(95, 70, 10)","(2, 0.01, 0.95)",15,
95,70,10,2,0.11,0.05,5,"(95, 70, 10)","(2, 0.11, 0.05)",5,
95,70,10,2,0.11,0.05,15,"(95, 70, 10)","(2, 0.11, 0.05)",15,
95,70,10,2,0.11,0.35,5,"(95, 70, 10)","(2, 0.11, 0.35)",5,
95,70,10,2,0.11,0.35,15,"(95, 70, 10)","(2, 0.11, 0.35)",15,
95,70,10,2,0.11,0.65,5,"(95, 70, 10)","(2, 0.11, 0.65)",5,
95,70,10,2,0.11,0.65,15,"(95, 70, 10)","(2, 0.11, 0.65)",15,
95,70,10,2,0.11,0.95,5,"(95, 70, 10)","(2, 0.11, 0.95)",5,
95,70,10,2,0.11,0.95,15,"(95, 70, 10)","(2, 0.11, 0.95)",15,
95,70,10,2,0.21,0.05,5,"(95, 70, 10)","(2, 0.21, 0.05)",5,
95,70,10,2,0.21,0.05,15,"(95, 70, 10)","(2, 0.21, 0.05)",15,
95,70,10,2,0.21,0.35,5,"(95, 70, 10)","(2, 0.21, 0.35)",5,
95,70,10,2,0.21,0.35,15,"(95, 70, 10)","(2, 0.21, 0.35)",15,
95,70,10,2,0.21,0.65,5,"(95, 70, 10)","(2, 0.21, 0.65)",5,
95,70,10,2,0.21,0.65,15,"(95, 70, 10)","(2, 0.21, 0.65)",15,
95,70,10,2,0.21,0.95,5,"(95, 70, 10)","(2, 0.21, 0.95)",5,
95,70,10,2,0.21,0.95,15,"(95, 70, 10)","(2, 0.21, 0.95)",15,
95,70,10,22,0.01,0.05,5,"(95, 70, 10)","(22, 0.01, 0.05)",5,
95,70,10,22,0.01,0.05,15,"(95, 70, 10)","(22, 0.01, 0.05)",15,
95,70,10,22,0.01,0.35,5,"(95, 70, 10)","(22, 0.01, 0.35)",5,
95,70,10,22,0.01,0.35,15,"(95, 70, 10)","(22, 0.01, 0.35)",15,
95,70,10,22,0.01,0.65,5,"(95, 70, 10)","(22, 0.01, 0.65)",5,
95,70,10,22,0.01,0.65,15,"(95, 70, 10)","(22, 0.01, 0.65)",15,
95,70,10,22,0.01,0.95,5,"(95, 70, 10)","(22, 0.01, 0.95)",5,
95,70,10,22,0.01,0.95,15,"(95, 70, 10)","(22, 0.01, 0.95)",15,
95,70,10,22,0.11,0.05,5,"(95, 70, 10)","(22, 0.11, 0.05)",5,
95,70,10,22,0.11,0.05,15,"(95, 70, 10)","(22, 0.11, 0.05)",15,
95,70,10,22,0.11,0.35,5,"(95, 70, 10)","(22, 0.11, 0.35)",5,
95,70,10,22,0.11,0.35,15,"(95, 70, 10)","(22, 0.11, 0.35)",15,
95,70,10,22,0.11,0.65,5,"(95, 70, 10)","(22, 0.11, 0.65)",5,
95,70,10,22,0.11,0.65,15,"(95, 70, 10)","(22, 0.11, 0.65)",15,
95,70,10,22,0.11,0.95,5,"(95, 70, 10)","(22, 0.11, 0.95)",5,
95,70,10,22,0.11,0.95,15,"(95, 70, 10)","(22, 0.11, 0.95)",15,
95,70,10,22,0.21,0.05,5,"(95, 70, 10)","(22, 0.21, 0.05)",5,
95,70,10,22,0.21,0.05,15,"(95, 70, 10)","(22, 0.21, 0.05)",15,
95,70,10,22,0.21,0.35,5,"(95, 70, 10)","(22, 0.21, 0.35)",5,
95,70,10,22,0.21,0.35,15,"(95, 70, 10)","(22, 0.21, 0.35)",15,
95,70,10,22,0.21,0.65,5,"(95, 70, 10)","(22, 0.21, 0.65)",5,
95,70,10,22,0.21,0.65,15,"(95, 70, 10)","(22, 0.21, 0.65)",15,
95,70,10,22,0.21,0.95,5,"(95, 70, 10)","(22, 0.21, 0.95)",5,
95,70,10,22,0.21,0.95,15,"(95, 70, 10)","(22, 0.21, 0.95)",15,
95,70,10,42,0.01,0.05,5,"(95, 70, 10)","(42, 0.01, 0.05)",5,
95,70,10,42,0.01,0.05,15,"(95, 70, 10)","(42, 0.01, 0.05)",15,
95,70,10,42,0.01,0.35,5,"(95, 70, 10)","(42, 0.01, 0.35)",5,
95,70,10,42,0.01,0.35,15,"(95, 70, 10)","(42, 0.01, 0.35)",15,
95,70,10,42,0.01,0.65,5,"(95, 70, 10)","(42, 0.01, 0.65)",5,
95,70,10,42,0.01,0.65,15,"(95, 70, 10)","(42, 0.01, 0.65)",15,
95,70,10,42,0.01,0.95,5,"(95, 70, 10)","(42, 0.01, 0.95)",5,
95,70,10,42,0.01,0.95,15,"(95, 70, 10)","(42, 0.01, 0.95)",15,
95,70,10,42,0.11,0.05,5,"(95, 70, 10)","(42, 0.11, 0.05)",5,
95,70,10,42,0.11,0.05,15,"(95, 70, 10)","(42, 0.11, 0.05)",15,
95,70,10,42,0.11,0.35,5,"(95, 70, 10)","(42, 0.11, 0.35)",5,
95,70,10,42,0.11,0.35,15,"(95, 70, 10)","(42, 0.11, 0.35)",15,
95,70,10,42,0.11,0.65,5,"(95, 70, 10)","(42, 0.11, 0.65)",5,
95,70,10,42,0.11,0.65,15,"(95, 70, 10)","(42, 0.11, 0.65)",15,
95,70,10,42,0.11,0.95,5,"(95, 70, 10)","(42, 0.11, 0.95)",5,
95,70,10,42,0.11,0.95,15,"(95, 70, 10)","(42, 0.11, 0.95)",15,
95,70,10,42,0.21,0.05,5,"(95, 70, 10)","(42, 0.21, 0.05)",5,
95,70,10,42,0.21,0.05,15,"(95, 70, 10)","(42, 0.21, 0.05)",15,
95,70,10,42,0.21,0.35,5,"(95, 70, 10)","(42, 0.21, 0.35)",5,
95,70,10,42,0.21,0.35,15,"(95, 70, 10)","(42, 0.21, 0.35)",15,
95,70,10,42,0.21,0.65,5,"(95, 70, 10)","(42, 0.21, 0.65)",5,
95,70,10,42,0.21,0.65,15,"(95, 70, 10)","(42, 0.21, 0.65)",15,
95,70,10,42,0.21,0.95,5,"(95, 70, 10)","(42, 0.21, 0.95)",5,
95,70,10,42,0.21,0.95,15,"(95, 70, 10)","(42, 0.21, 0.95)",15,
95,70,10,62,0.01,0.05,5,"(95, 70, 10)","(62, 0.01, 0.05)",5,
95,70,10,62,0.01,0.05,15,"(95, 70, 10)","(62, 0.01, 0.05)",15,
95,70,10,62,0.01,0.35,5,"(95, 70, 10)","(62, 0.01, 0.35)",5,
95,70,10,62,0.01,0.35,15,"(95, 70, 10)","(62, 0.01, 0.35)",15,
95,70,10,62,0.01,0.65,5,"(95, 70, 10)","(62, 0.01, 0.65)",5,
95,70,10,62,0.01,0.65,15,"(95, 70, 10)","(62, 0.01, 0.65)",15,
95,70,10,62,0.01,0.95,5,"(95, 70, 10)","(62, 0.01, 0.95)",5,
95,70,10,62,0.01,0.95,15,"(95, 70, 10)","(62, 0.01, 0.95)",15,
